R1i,R2i,R6i,R7i,R8i,R10i,R11i,R13i,R21i,R22i,R23i,R25i,R26i,R31i,T6i,T20i,R3r,R4,R5,R9,R12,R14,R15,R16,R17,R24,R27,R30,R32,T1r,T2r,T3,T4,T5,T7,T8,T9,T10,T11,T12,T13,T19,T21,T22
0,0,0,0,8,0,0,0,0,0,29,0,0,1,0,0,29,0,29,0,0,0,-36,29,-44,0,0,1,-7,8,-44,1,29,0,0,0,0,0,0,-44,0,29,0,29
0,0,0,0,8,0,0,0,0,0,29,0,0,1,0,0,29,0,29,0,0,0,-36,29,-44,0,0,1,-7,8,-15,1,29,0,-29,0,0,0,0,-44,0,0,0,29
0,0,0,0,8,0,0,0,0,0,14,0,0,1,0,0,14,0,14,0,0,0,-6,14,-14,0,15,1,-7,8,0,1,14,0,-14,0,0,15,15,-14,0,0,0,14
0,0,0,0,8,0,0,0,0,0,2,0,0,1,0,6,8,0,8,0,0,0,0,8,-8,0,15,1,-7,8,0,1,8,0,-8,0,0,15,15,-8,0,0,0,2
0,0,0,0,40,0,0,0,22,22,0,0,0,5,0,0,44,0,0,0,0,0,0,0,-40,0,35,5,-35,40,0,5,0,0,-40,22,0,35,35,-40,0,-40,0,0
0,0,0,0,40,0,0,0,22,22,0,0,0,5,0,0,44,0,0,0,0,0,0,0,-40,0,35,5,-35,40,-40,5,0,0,0,22,0,35,35,-40,0,0,0,0
0,0,0,0,40,0,0,0,14,14,0,0,0,5,0,0,28,0,0,0,0,0,40,0,0,0,75,5,-35,40,0,5,0,0,0,14,0,75,75,0,0,0,0,0
0,0,0,0,40,0,0,0,29,29,0,0,0,5,0,0,58,0,0,0,0,0,-35,0,-75,0,0,5,-35,40,0,5,0,0,-75,29,0,0,0,-75,0,-75,0,0
0,0,0,0,40,0,0,0,29,29,0,0,0,5,0,0,58,0,0,0,0,0,-35,0,-75,0,0,5,-35,40,-75,5,0,0,0,29,0,0,0,-75,0,0,0,0
0,0,0,0,8,0,0,0,6,6,0,0,0,1,0,8,12,0,8,0,0,0,0,8,-8,0,15,1,-7,8,0,1,0,-8,-8,6,0,15,15,-8,0,0,0,0
0,0,0,0,40,0,0,0,38,38,40,0,0,5,0,0,76,0,40,0,0,0,0,40,-40,0,75,5,-35,40,0,5,0,-40,-40,38,0,75,75,-40,0,0,0,40
0,0,0,0,40,0,0,0,6,6,40,0,0,5,0,0,52,0,40,0,0,0,0,40,-40,0,75,5,-35,40,0,5,40,0,-40,6,0,75,75,-40,0,0,0,40
0,0,0,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,-8,0,15,1,-7,0,0,1,0,0,0,0,14,15,15,-8,0,0,0,0
0,0,0,0,8,22,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,-8,0,29,1,-7,-14,0,1,0,0,14,0,0,29,29,-8,0,14,0,0
0,0,0,0,8,22,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,-8,0,29,1,-7,-14,14,1,0,0,0,0,0,29,29,-8,0,0,0,0
0,0,0,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,8,0,0,0,23,1,-7,0,0,1,0,0,8,0,6,23,23,0,0,8,0,0
0,0,0,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,8,0,0,0,23,1,-7,0,8,1,0,0,0,0,6,23,23,0,0,0,0,0
0,0,0,0,8,14,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,8,0,0,0,29,1,-7,-6,0,1,0,0,14,0,0,29,29,0,0,14,0,0
0,0,0,0,8,14,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,8,0,0,0,29,1,-7,-6,14,1,0,0,0,0,0,29,29,0,0,0,0,0
0,0,0,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,-15,0,-23,0,0,1,-7,0,0,1,0,0,-15,0,29,0,0,-23,0,-15,0,0
0,0,0,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,-15,0,-23,0,0,1,-7,0,-15,1,0,0,0,0,29,0,0,-23,0,0,0,0
0,0,0,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,14,0,6,0,29,1,-7,0,0,1,0,0,14,0,0,29,29,6,0,14,0,0
0,0,0,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,14,0,6,0,29,1,-7,0,14,1,0,0,0,0,0,29,29,6,0,0,0,0
0,0,0,0,16,16,0,0,0,0,0,0,0,2,0,0,7,0,0,16,0,0,0,0,-16,0,30,2,-14,0,0,2,7,7,0,0,0,30,30,-16,0,0,0,0
0,0,0,0,16,16,0,0,0,0,0,0,0,2,0,0,3,0,0,16,0,0,16,0,0,0,46,2,-14,0,0,2,3,3,16,0,0,46,46,0,0,16,0,0
0,0,0,0,16,16,0,0,0,0,0,0,0,2,0,0,3,0,0,16,0,0,16,0,0,0,46,2,-14,0,16,2,3,3,0,0,0,46,46,0,0,0,0,0
0,0,0,0,32,32,0,0,0,0,0,0,0,4,0,0,29,0,0,32,0,0,-60,0,-92,0,0,4,-28,0,0,4,29,29,-60,0,0,0,0,-92,0,-60,0,0
0,0,0,0,32,32,0,0,0,0,0,0,0,4,0,0,29,0,0,32,0,0,-60,0,-92,0,0,4,-28,0,-60,4,29,29,0,0,0,0,0,-92,0,0,0,0
0,0,0,0,24,24,0,0,0,0,0,0,0,3,0,14,14,0,14,24,0,0,0,14,-24,0,59,3,-21,0,0,3,14,0,0,0,0,59,59,-24,0,14,0,0
0,0,0,0,24,24,0,0,0,0,0,0,0,3,0,14,14,0,14,24,0,0,0,14,-24,0,59,3,-21,0,14,3,14,0,-14,0,0,59,59,-24,0,0,0,0
0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,7,7,0,7,1,0,0,0,7,-8,0,15,1,-7,7,0,1,7,0,-7,0,0,15,15,-8,0,0,0,0
0,0,0,0,8,8,0,0,0,0,0,0,0,1,0,2,2,0,2,8,0,0,8,2,0,0,25,1,-7,0,0,1,2,0,8,0,0,25,25,0,0,10,0,0
0,0,0,0,8,8,0,0,0,0,0,0,0,1,0,2,2,0,2,8,0,0,8,2,0,0,25,1,-7,0,8,1,2,0,0,0,0,25,25,0,0,2,0,0
0,0,0,0,8,8,0,0,0,0,0,0,0,1,0,2,2,0,2,8,0,0,8,2,0,0,25,1,-7,0,10,1,2,0,-2,0,0,25,25,0,0,0,0,0
0,0,0,0,16,16,0,0,0,0,0,0,0,2,0,29,29,0,29,16,0,0,-59,29,-75,0,0,2,-14,0,0,2,29,0,-59,0,0,0,0,-75,0,-30,0,0
0,0,0,0,16,16,0,0,0,0,0,0,0,2,0,29,29,0,29,16,0,0,-59,29,-75,0,0,2,-14,0,-59,2,29,0,0,0,0,0,0,-75,0,29,0,0
0,0,0,0,16,16,0,0,0,0,0,0,0,2,0,29,29,0,29,16,0,0,-59,29,-75,0,0,2,-14,0,-30,2,29,0,-29,0,0,0,0,-75,0,0,0,0
0,0,0,0,8,8,0,0,0,0,0,0,0,1,0,7,7,0,7,8,0,0,-7,7,-15,0,15,1,-7,0,0,1,7,0,-7,0,0,15,15,-15,0,0,0,0
0,0,0,0,8,8,0,0,0,0,7,0,0,1,0,0,7,0,7,8,0,0,0,7,-8,0,22,1,-7,0,0,1,7,0,0,0,0,22,22,-8,0,7,0,7
0,0,0,0,8,8,0,0,0,0,7,0,0,1,0,0,7,0,7,8,0,0,0,7,-8,0,22,1,-7,0,7,1,7,0,-7,0,0,22,22,-8,0,0,0,7
0,0,0,0,8,8,0,0,0,0,3,0,0,1,0,0,3,0,3,8,0,0,8,3,0,0,26,1,-7,0,0,1,3,0,8,0,0,26,26,0,0,11,0,3
0,0,0,0,8,8,0,0,0,0,3,0,0,1,0,0,3,0,3,8,0,0,8,3,0,0,26,1,-7,0,8,1,3,0,0,0,0,26,26,0,0,3,0,3
0,0,0,0,8,8,0,0,0,0,3,0,0,1,0,0,3,0,3,8,0,0,8,3,0,0,26,1,-7,0,11,1,3,0,-3,0,0,26,26,0,0,0,0,3
0,0,0,0,8,8,0,0,0,0,29,0,0,1,0,0,29,0,29,8,0,0,-44,29,-52,0,0,1,-7,0,0,1,29,0,-44,0,0,0,0,-52,0,-15,0,29
0,0,0,0,8,8,0,0,0,0,29,0,0,1,0,0,29,0,29,8,0,0,-44,29,-52,0,0,1,-7,0,-44,1,29,0,0,0,0,0,0,-52,0,29,0,29
0,0,0,0,8,8,0,0,0,0,29,0,0,1,0,0,29,0,29,8,0,0,-44,29,-52,0,0,1,-7,0,-15,1,29,0,-29,0,0,0,0,-52,0,0,0,29
0,0,0,0,8,8,0,0,0,0,14,0,0,1,0,0,14,0,14,8,0,0,-14,14,-22,0,15,1,-7,0,0,1,14,0,-14,0,0,15,15,-22,0,0,0,14
0,0,0,0,40,40,0,0,14,14,0,0,0,5,0,0,28,0,0,40,0,0,0,0,-40,0,75,5,-35,0,0,5,0,0,0,14,0,75,75,-40,0,0,0,0
0,0,0,0,40,40,0,0,6,6,0,0,0,5,0,0,12,0,0,40,0,0,40,0,0,0,115,5,-35,0,0,5,0,0,40,6,0,115,115,0,0,40,0,0
0,0,0,0,40,40,0,0,6,6,0,0,0,5,0,0,12,0,0,40,0,0,40,0,0,0,115,5,-35,0,40,5,0,0,0,6,0,115,115,0,0,0,0,0
0,0,0,0,40,40,0,0,29,29,0,0,0,5,0,0,58,0,0,40,0,0,-75,0,-115,0,0,5,-35,0,0,5,0,0,-75,29,0,0,0,-115,0,-75,0,0
0,0,0,0,40,40,0,0,29,29,0,0,0,5,0,0,58,0,0,40,0,0,-75,0,-115,0,0,5,-35,0,-75,5,0,0,0,29,0,0,0,-115,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,-2,2,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,-2,0,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,-1,-2,0,-2,0,0
0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,-2,0,-2,1,0,0,0,0,-2,0,0,0,0,0,0,0,-1,-2,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,-1,0,-1,1,1,0,0,0,0,0,0,0,-1,0,-1,1,0,-1,0,-1,0,0
0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,-1,0,-1,1,1,0,0,0,-1,0,0,0,0,0,-1,1,0,-1,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,2,2,0,4,0,-1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,-1,-1,0,0,0,4,2,0,0,0,0,0
0,0,0,8,0,0,0,0,0,0,0,4,4,0,8,0,-1,0,0,0,0,0,-4,0,-4,4,4,0,0,0,0,0,-1,-1,-4,0,0,4,0,-4,0,-4,0,0
0,0,0,8,0,0,0,0,0,0,0,4,4,0,8,0,-1,0,0,0,0,0,-4,0,-4,4,4,0,0,0,-4,0,-1,-1,0,0,0,4,0,-4,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,2,0,0,2,0,0,0,0,2,0,1,4,0,0,0,0,0,0,-2,0,0,0,4,3,0,0,2,0,0
0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,2,0,0,2,0,0,0,0,2,0,1,4,0,0,0,2,0,0,-2,-2,0,0,4,3,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,2,2,0,4,1,0,0,1,0,0,0,-3,1,-3,2,2,0,0,0,0,0,0,-1,-3,0,0,2,0,-3,0,-2,0,0
0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,-1,1,-1,1,2,0,0,0,0,0,0,-1,-1,0,0,2,1,-1,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,2,2,0,4,1,0,0,1,0,0,0,-3,1,-3,2,2,0,0,0,-3,0,0,-1,0,0,0,2,0,-3,0,1,0,0
0,0,0,4,0,0,0,0,0,0,0,2,2,0,4,1,0,0,1,0,0,0,-3,1,-3,2,2,0,0,0,-2,0,0,-1,-1,0,0,2,0,-3,0,0,0,0
0,0,0,6,0,0,0,0,0,0,0,7,7,1,6,0,0,0,0,0,0,0,0,0,0,7,13,1,-7,0,0,1,0,0,0,0,0,13,6,0,0,0,0,0
0,0,0,18,0,0,0,0,0,0,0,13,13,1,18,0,0,0,0,0,0,0,-12,0,-12,13,13,1,-7,0,0,1,0,0,-12,0,0,13,0,-12,0,-12,0,0
0,0,0,18,0,0,0,0,0,0,0,13,13,1,18,0,0,0,0,0,0,0,-12,0,-12,13,13,1,-7,0,-12,1,0,0,0,0,0,13,0,-12,0,0,0,0
0,0,0,2,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,-1,0,0,0,3,2,0,0,1,0,1
0,0,0,2,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,1,0,1,3,0,0,0,1,0,0,-1,-1,0,0,3,2,0,0,0,0,1
0,0,0,6,0,0,0,0,0,0,1,3,3,0,6,0,0,0,1,0,0,0,-4,1,-4,3,3,0,0,0,0,0,0,-1,-4,0,0,3,0,-4,0,-3,0,1
0,0,0,6,0,0,0,0,0,0,2,3,3,0,6,0,0,0,2,0,0,0,-2,2,-2,3,6,0,0,0,0,0,0,-2,-2,0,0,6,3,-2,0,0,0,2
0,0,0,6,0,0,0,0,0,0,1,3,3,0,6,0,0,0,1,0,0,0,-4,1,-4,3,3,0,0,0,-4,0,0,-1,0,0,0,3,0,-4,0,1,0,1
0,0,0,6,0,0,0,0,0,0,1,3,3,0,6,0,0,0,1,0,0,0,-4,1,-4,3,3,0,0,0,-3,0,0,-1,-1,0,0,3,0,-4,0,0,0,1
0,0,0,6,0,0,0,0,2,2,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,-4,-4,0,2,0,6,3,0,0,0,0,0
0,0,0,6,0,0,0,0,1,1,0,3,3,0,6,0,0,0,0,0,0,0,-3,0,-3,3,3,0,0,0,0,0,-2,-2,-3,1,0,3,0,-3,0,-3,0,0
0,0,0,6,0,0,0,0,1,1,0,3,3,0,6,0,0,0,0,0,0,0,-3,0,-3,3,3,0,0,0,-3,0,-2,-2,0,1,0,3,0,-3,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,0,-1,0,1,1,1,-1,0,-1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,-1,0,0,0,0,0,1,1,1,-1,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-2,0,0,0,0,1,0,0,0,0,-2,0,2,0,0,-2,0,-2,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-2,0,0,0,0,1,-2,0,0,0,0,0,2,0,0,-2,0,0,0,0
0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,-4,0,4,0,0,4,0,0,1,1,-4,0,0,4,4,-4,0,-4,0,0
0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,-4,0,4,0,0,4,-4,0,1,1,0,0,0,4,4,-4,0,0,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,-2,0,-4,0,0,0,0,2,0,0,1,1,-4,0,0,0,0,-4,0,-4,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,-2,0,-4,0,0,0,0,2,-4,0,1,1,0,0,0,0,0,-4,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,-1,0,2,0,0,1,0,0,0,-1,-1,0,2,2,2,-1,0,0,0,0
0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,1,-3,0,4,0,0,3,0,0,1,0,-3,0,0,4,4,-3,0,-2,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,-1,0,2,0,0,1,0,0,1,0,-1,0,-2,2,2,-1,0,0,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,2,-2,0,4,0,0,2,0,0,1,-1,-2,0,0,4,4,-2,0,0,0,0
0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,1,-3,0,4,0,0,3,-3,0,1,0,0,0,0,4,4,-3,0,1,0,0
0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,1,-3,0,4,0,0,3,-2,0,1,0,-1,0,0,4,4,-3,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-2,1,-3,0,0,0,0,1,0,0,1,0,-3,0,0,0,0,-3,0,-2,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-2,1,-3,0,0,0,0,1,-3,0,1,0,0,0,0,0,0,-3,0,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-2,1,-3,0,0,0,0,1,-2,0,1,0,-1,0,0,0,0,-3,0,0,0,0
0,0,0,4,2,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,-2,1,4,0,0,2,0,0,0,0,-2,0,0,4,3,-2,0,-2,0,0
0,0,0,4,2,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,-2,1,4,0,0,2,-2,0,0,0,0,0,0,4,3,-2,0,0,0,0
0,0,0,5,1,0,0,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,-3,0,-4,2,2,0,0,1,0,0,0,0,-4,0,0,2,0,-4,0,-4,0,0
0,0,0,5,1,0,0,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,-3,0,-4,2,2,0,0,1,-4,0,0,0,0,0,0,2,0,-4,0,0,0,0
0,0,0,3,1,0,0,0,0,0,0,1,1,0,3,1,0,0,1,0,0,0,0,1,-1,1,4,0,0,1,0,0,0,-1,-1,0,0,4,3,-1,0,0,0,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,0,2,0,0,1,0,0,0,-1,-1,0,3,2,2,-1,0,0,0,1
0,0,0,2,2,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,-2,0,3,0,0,2,0,0,1,0,-2,0,0,3,3,-2,0,-1,0,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,-1,0,2,0,0,1,0,0,1,0,-1,0,-1,2,2,-1,0,0,0,1
0,0,0,4,4,0,0,0,0,0,4,0,0,0,4,0,3,0,4,0,0,0,0,4,-4,0,8,0,0,4,0,0,3,-1,-4,0,0,8,8,-4,0,0,0,4
0,0,0,2,2,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,-2,0,3,0,0,2,-2,0,1,0,0,0,0,3,3,-2,0,1,0,1
0,0,0,2,2,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,-2,0,3,0,0,2,-1,0,1,0,-1,0,0,3,3,-2,0,0,0,1
0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,2,0,2,0,0,0,-3,2,-4,0,0,0,0,1,0,0,2,0,-4,0,0,0,0,-4,0,-2,0,2
0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,2,0,2,0,0,0,-3,2,-4,0,0,0,0,1,-4,0,2,0,0,0,0,0,0,-4,0,2,0,2
0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,2,0,2,0,0,0,-3,2,-4,0,0,0,0,1,-2,0,2,0,-2,0,0,0,0,-4,0,0,0,2
0,0,0,6,14,0,0,0,0,0,14,0,0,1,6,0,14,0,14,0,0,0,0,14,-14,0,27,1,-7,14,0,1,14,0,-14,0,0,27,27,-14,0,0,0,14
0,0,0,8,2,0,0,0,0,0,2,3,3,0,8,0,0,0,2,0,0,0,0,2,-2,3,10,0,0,2,0,0,0,-2,-2,0,0,10,7,-2,0,0,0,2
0,0,0,5,5,0,0,0,1,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,-5,0,5,0,0,5,0,0,0,0,-5,1,0,5,5,-5,0,-5,0,0
0,0,0,5,5,0,0,0,1,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,-5,0,5,0,0,5,-5,0,0,0,0,1,0,5,5,-5,0,0,0,0
0,0,0,5,5,0,0,0,2,2,0,0,0,0,5,0,4,0,0,0,0,0,-5,0,-10,0,0,0,0,5,0,0,0,0,-10,2,0,0,0,-10,0,-10,0,0
0,0,0,5,5,0,0,0,2,2,0,0,0,0,5,0,4,0,0,0,0,0,-5,0,-10,0,0,0,0,5,-10,0,0,0,0,2,0,0,0,-10,0,0,0,0
0,0,0,5,5,0,0,0,2,2,0,0,0,0,5,5,4,0,5,0,0,0,0,5,-5,0,10,0,0,5,0,0,0,-5,-5,2,0,10,10,-5,0,0,0,0
0,0,0,5,5,0,0,0,3,3,5,0,0,0,5,0,6,0,5,0,0,0,0,5,-5,0,10,0,0,5,0,0,0,-5,-5,3,0,10,10,-5,0,0,0,5
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,-1,0,0,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,-1,3,3,0,0,1,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,-1,3,3,0,0,0,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2,0,-3,0,0,0,0,0,0,0,0,0,-2,0,2,0,0,-3,0,-2,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2,0,-3,0,0,0,0,0,-2,0,0,0,0,0,2,0,0,-3,0,0,0,0
0,0,0,4,4,4,0,0,0,0,0,0,0,0,4,0,-1,0,0,4,0,0,4,0,0,0,12,0,0,0,0,0,-1,-1,4,0,0,12,12,0,0,4,0,0
0,0,0,4,4,4,0,0,0,0,0,0,0,0,4,0,-1,0,0,4,0,0,4,0,0,0,12,0,0,0,4,0,-1,-1,0,0,0,12,12,0,0,0,0,0
0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,-4,0,-6,0,0,0,0,0,0,0,1,1,-4,0,0,0,0,-6,0,-4,0,0
0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,-4,0,-6,0,0,0,0,0,-4,0,1,1,0,0,0,0,0,-6,0,0,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,4,0,0,0,0,0,0,-1,1,0,0,4,4,0,0,2,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,4,0,0,0,1,0,0,-1,0,0,0,4,4,0,0,1,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,4,0,0,0,2,0,0,-1,-1,0,0,4,4,0,0,0,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,-3,1,-4,0,0,0,0,0,0,0,1,0,-3,0,0,0,0,-4,0,-2,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,-3,1,-4,0,0,0,0,0,-3,0,1,0,0,0,0,0,0,-4,0,1,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,-3,1,-4,0,0,0,0,0,-2,0,1,0,-1,0,0,0,0,-4,0,0,0,0
0,0,0,6,14,14,0,0,0,0,0,0,0,1,6,0,0,0,0,14,0,0,14,0,0,0,41,1,-7,0,0,1,0,0,14,0,0,41,41,0,0,14,0,0
0,0,0,6,14,14,0,0,0,0,0,0,0,1,6,0,0,0,0,14,0,0,14,0,0,0,41,1,-7,0,14,1,0,0,0,0,0,41,41,0,0,0,0,0
0,0,0,5,1,1,0,0,0,0,0,2,2,0,5,0,0,0,0,1,0,0,-4,0,-5,2,2,0,0,0,0,0,0,0,-4,0,0,2,0,-5,0,-4,0,0
0,0,0,5,1,1,0,0,0,0,0,2,2,0,5,0,0,0,0,1,0,0,-4,0,-5,2,2,0,0,0,-4,0,0,0,0,0,0,2,0,-5,0,0,0,0
0,0,0,2,2,2,0,0,0,0,1,0,0,0,2,0,0,0,1,2,0,0,2,1,0,0,7,0,0,0,0,0,0,-1,2,0,0,7,7,0,0,3,0,1
0,0,0,2,2,2,0,0,0,0,1,0,0,0,2,0,0,0,1,2,0,0,2,1,0,0,7,0,0,0,2,0,0,-1,0,0,0,7,7,0,0,1,0,1
0,0,0,2,2,2,0,0,0,0,1,0,0,0,2,0,0,0,1,2,0,0,2,1,0,0,7,0,0,0,3,0,0,-1,-1,0,0,7,7,0,0,0,0,1
0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,2,0,2,1,0,0,-4,2,-5,0,0,0,0,0,0,0,2,0,-4,0,0,0,0,-5,0,-2,0,2
0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,2,0,2,1,0,0,-4,2,-5,0,0,0,0,0,-4,0,2,0,0,0,0,0,0,-5,0,2,0,2
0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,2,0,2,1,0,0,-4,2,-5,0,0,0,0,0,-2,0,2,0,-2,0,0,0,0,-5,0,0,0,2
0,0,0,3,3,3,0,0,1,1,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,-2,-2,3,1,0,9,9,0,0,3,0,0
0,0,0,3,3,3,0,0,1,1,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,3,0,-2,-2,0,1,0,9,9,0,0,0,0,0
0,0,0,5,5,5,0,0,2,2,0,0,0,0,5,0,4,0,0,5,0,0,-10,0,-15,0,0,0,0,0,0,0,0,0,-10,2,0,0,0,-15,0,-10,0,0
0,0,0,5,5,5,0,0,2,2,0,0,0,0,5,0,4,0,0,5,0,0,-10,0,-15,0,0,0,0,0,-10,0,0,0,0,2,0,0,0,-15,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-2,0,0,1,0,0,1,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-2,-1,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,-2,-1,0,2,-1,-1,0,0,0,0,0
