R1i,R2i,R6i,R7i,R8i,R10i,R11i,R13i,R28i,R31i,T6i,T20i,R3r,R4,R5,R9,R12,R14,R15,R16,R17,R24,R27,R30,R32,T1r,T2r,T3,T4,T5,T7,T9,T10,T11,T12,T13,T19
31,0,8,0,8,8,16,16,0,1,8,0,0,0,8,8,16,16,0,0,0,0,0,1,-23,0,-8,1,8,0,-8,285,0,0,0,0,0
31,0,8,0,8,16,8,8,0,1,8,0,0,0,8,16,8,8,0,0,0,0,0,1,-15,-8,0,1,0,-8,0,285,0,0,0,0,8
47,0,8,0,8,24,16,16,0,1,8,0,0,0,8,24,16,16,0,0,0,0,0,1,-23,-16,0,1,8,0,0,413,0,0,0,0,8
39,0,8,0,8,16,16,16,0,1,8,0,0,0,8,16,16,16,0,0,0,0,0,1,-23,-8,0,1,8,0,-8,349,0,0,0,0,0
10,0,72,0,72,216,144,144,0,9,72,0,0,0,72,216,144,144,0,0,0,0,413,9,-207,-144,0,9,72,0,0,0,413,413,0,0,72
2,0,72,0,72,144,144,144,0,9,72,0,0,0,72,144,144,144,0,0,0,0,349,9,-207,-72,0,9,72,0,-72,0,349,349,0,0,0
23,0,4,0,8,8,4,4,0,1,4,0,0,0,4,8,4,4,4,0,0,0,0,1,-11,0,0,1,0,-4,0,217,0,0,0,0,4
77,0,8,0,24,24,16,16,0,3,8,0,0,0,8,24,16,16,16,0,0,0,0,3,-37,0,0,3,8,0,0,711,0,0,0,0,8
27,0,4,0,8,8,8,8,0,1,4,0,0,0,4,8,8,8,4,0,0,0,0,1,-15,0,0,1,4,0,-4,249,0,0,0,0,0
23,0,8,0,8,8,8,8,0,1,8,0,8,0,8,8,8,0,0,0,0,0,0,1,-15,0,0,1,8,0,-8,189,0,0,0,-8,0
92,0,32,0,32,32,32,32,0,4,32,0,221,0,32,32,32,0,0,0,0,0,0,4,-60,0,0,4,221,189,-32,0,0,0,0,-32,0
2,0,8,0,8,8,8,8,0,1,8,0,8,0,8,8,8,0,0,0,0,0,21,1,-15,0,0,1,8,0,-8,0,21,21,0,-8,0
32,0,309,0,88,88,88,88,0,11,309,0,221,0,309,88,88,0,-221,0,0,0,0,11,-165,0,0,11,0,-309,-309,0,0,0,0,-88,0
52,0,103,0,40,40,40,40,0,5,103,0,166,0,103,40,40,0,-63,0,0,0,0,5,-75,0,0,5,103,0,-103,0,0,0,0,-40,0
23,0,8,0,8,8,8,8,0,1,8,0,8,0,8,8,8,8,0,0,0,0,0,1,-15,0,0,1,8,0,-8,189,0,0,0,0,0
92,0,32,0,32,32,32,32,0,4,32,0,221,0,32,32,32,32,0,0,0,0,0,4,-60,0,0,4,221,189,-32,0,0,0,0,0,0
2,0,8,0,8,8,8,8,0,1,8,0,8,0,8,8,8,8,0,0,0,0,21,1,-15,0,0,1,8,0,-8,0,21,21,0,0,0
32,0,309,0,88,88,88,88,0,11,309,0,221,0,309,88,88,88,-221,0,0,0,0,11,-165,0,0,11,0,-309,-309,0,0,0,0,0,0
52,0,103,0,40,40,40,40,0,5,103,0,166,0,103,40,40,40,-63,0,0,0,0,5,-75,0,0,5,103,0,-103,0,0,0,0,0,0
3,0,2,0,2,2,1,1,1,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,-1,0,0,0,-2,-4,-1,31,0,1,0,-1,1
3,0,2,0,2,2,1,1,1,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,-1,0,-1,0,-2,-4,0,31,0,1,0,-1,2
3,0,2,0,2,2,1,1,1,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,-1,0,1,0,-2,-4,-2,31,0,1,0,-1,0
4,0,2,0,2,3,1,1,1,0,2,0,0,0,2,3,0,0,0,0,0,1,0,0,-1,-1,0,0,-2,-4,0,39,0,1,0,-1,2
2,0,2,0,2,1,1,1,1,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,-1,1,0,0,-2,-4,-2,23,0,1,0,-1,0
4,0,2,0,2,2,1,1,1,0,2,0,0,0,2,2,0,0,0,0,0,1,-1,0,-1,0,0,0,-2,-4,-1,40,-1,0,0,-1,1
4,0,2,0,2,2,1,1,1,0,2,0,0,0,2,2,0,0,0,0,0,1,-1,0,-1,0,-1,0,-2,-4,0,40,-1,0,0,-1,2
4,0,2,0,2,2,1,1,1,0,2,0,0,0,2,2,0,0,0,0,0,1,-1,0,-1,0,1,0,-2,-4,-2,40,-1,0,0,-1,0
5,0,2,0,2,3,1,1,1,0,2,0,0,0,2,3,0,0,0,0,0,1,-1,0,-1,-1,0,0,-2,-4,0,48,-1,0,0,-1,2
3,0,2,0,2,1,1,1,1,0,2,0,0,0,2,1,0,0,0,0,0,1,-1,0,-1,1,0,0,-2,-4,-2,32,-1,0,0,-1,0
3,0,1,0,2,2,1,1,1,0,1,0,0,0,1,2,0,0,0,0,-1,1,0,0,-1,0,0,0,-1,-2,-1,30,0,1,-1,-1,0
4,0,1,0,2,2,1,1,1,0,1,0,0,0,1,2,0,0,0,0,-1,1,-1,0,-1,0,0,0,-1,-2,-1,39,-1,0,-1,-1,0
4,0,1,0,2,2,1,1,1,0,1,0,0,0,1,2,0,0,1,0,0,1,0,0,-1,0,0,0,-1,-2,0,38,0,1,0,-1,1
5,0,1,0,2,2,1,1,1,0,1,0,0,0,1,2,0,0,1,0,0,1,-1,0,-1,0,0,0,-1,-2,0,47,-1,0,0,-1,1
3,0,2,0,2,2,1,1,1,0,2,0,0,0,2,2,0,1,0,0,0,1,0,0,-1,0,0,0,-2,-4,-1,31,0,1,0,0,1
3,0,2,0,2,2,1,1,1,0,2,0,0,0,2,2,0,1,0,0,0,1,0,0,-1,0,-1,0,-2,-4,0,31,0,1,0,0,2
3,0,2,0,2,2,1,1,1,0,2,0,0,0,2,2,0,1,0,0,0,1,0,0,-1,0,1,0,-2,-4,-2,31,0,1,0,0,0
4,0,2,0,2,3,1,1,1,0,2,0,0,0,2,3,0,1,0,0,0,1,0,0,-1,-1,0,0,-2,-4,0,39,0,1,0,0,2
2,0,2,0,2,1,1,1,1,0,2,0,0,0,2,1,0,1,0,0,0,1,0,0,-1,1,0,0,-2,-4,-2,23,0,1,0,0,0
4,0,2,0,2,2,1,1,1,0,2,0,0,0,2,2,0,1,0,0,0,1,-1,0,-1,0,0,0,-2,-4,-1,40,-1,0,0,0,1
4,0,2,0,2,2,1,1,1,0,2,0,0,0,2,2,0,1,0,0,0,1,-1,0,-1,0,-1,0,-2,-4,0,40,-1,0,0,0,2
4,0,2,0,2,2,1,1,1,0,2,0,0,0,2,2,0,1,0,0,0,1,-1,0,-1,0,1,0,-2,-4,-2,40,-1,0,0,0,0
5,0,2,0,2,3,1,1,1,0,2,0,0,0,2,3,0,1,0,0,0,1,-1,0,-1,-1,0,0,-2,-4,0,48,-1,0,0,0,2
3,0,2,0,2,1,1,1,1,0,2,0,0,0,2,1,0,1,0,0,0,1,-1,0,-1,1,0,0,-2,-4,-2,32,-1,0,0,0,0
3,0,1,0,2,2,1,1,1,0,1,0,0,0,1,2,0,1,0,0,-1,1,0,0,-1,0,0,0,-1,-2,-1,30,0,1,-1,0,0
4,0,1,0,2,2,1,1,1,0,1,0,0,0,1,2,0,1,0,0,-1,1,-1,0,-1,0,0,0,-1,-2,-1,39,-1,0,-1,0,0
4,0,1,0,2,2,1,1,1,0,1,0,0,0,1,2,0,1,1,0,0,1,0,0,-1,0,0,0,-1,-2,0,38,0,1,0,0,1
5,0,1,0,2,2,1,1,1,0,1,0,0,0,1,2,0,1,1,0,0,1,-1,0,-1,0,0,0,-1,-2,0,47,-1,0,0,0,1
5,0,2,0,2,2,3,3,1,0,2,0,0,0,2,2,2,0,0,0,0,1,0,0,-3,0,0,0,0,-2,-3,47,0,1,0,-3,-1
7,0,2,0,2,2,5,5,1,0,2,0,0,0,2,2,4,0,0,0,0,1,0,0,-5,0,0,0,2,0,-5,63,0,1,0,-5,-3
4,0,2,0,2,2,2,2,1,0,2,0,0,0,2,2,1,0,0,0,0,1,0,0,-2,0,0,0,-1,-3,-2,39,0,1,0,-2,0
5,0,2,0,2,2,3,3,1,0,2,0,0,0,2,2,2,0,0,0,0,1,0,0,-3,0,-3,0,0,-2,0,47,0,1,0,-3,2
5,0,2,0,2,2,3,3,1,0,2,0,0,0,2,2,2,0,0,0,0,1,0,0,-3,0,-1,0,0,-2,-2,47,0,1,0,-3,0
7,0,2,0,2,2,5,5,1,0,2,0,0,0,2,2,4,0,0,0,0,1,0,0,-5,0,-5,0,2,0,0,63,0,1,0,-5,2
7,0,2,0,2,2,5,5,1,0,2,0,0,0,2,2,4,0,0,0,0,1,0,0,-5,0,-3,0,2,0,-2,63,0,1,0,-5,0
8,0,2,0,2,5,3,3,1,0,2,0,0,0,2,5,2,0,0,0,0,1,0,0,-3,-3,0,0,0,-2,0,71,0,1,0,-3,2
6,0,2,0,2,3,3,3,1,0,2,0,0,0,2,3,2,0,0,0,0,1,0,0,-3,-1,0,0,0,-2,-2,55,0,1,0,-3,0
12,0,2,0,2,7,5,5,1,0,2,0,0,0,2,7,4,0,0,0,0,1,0,0,-5,-5,0,0,2,0,0,103,0,1,0,-5,2
10,0,2,0,2,5,5,5,1,0,2,0,0,0,2,5,4,0,0,0,0,1,0,0,-5,-3,0,0,2,0,-2,87,0,1,0,-5,0
6,0,2,0,2,2,3,3,1,0,2,0,0,0,2,2,2,0,0,0,0,1,-1,0,-3,0,0,0,0,-2,-3,56,-1,0,0,-3,-1
8,0,2,0,2,2,5,5,1,0,2,0,0,0,2,2,4,0,0,0,0,1,-1,0,-5,0,0,0,2,0,-5,72,-1,0,0,-5,-3
5,0,2,0,2,2,2,2,1,0,2,0,0,0,2,2,1,0,0,0,0,1,-1,0,-2,0,0,0,-1,-3,-2,48,-1,0,0,-2,0
6,0,2,0,2,2,3,3,1,0,2,0,0,0,2,2,2,0,0,0,0,1,-1,0,-3,0,-3,0,0,-2,0,56,-1,0,0,-3,2
6,0,2,0,2,2,3,3,1,0,2,0,0,0,2,2,2,0,0,0,0,1,-1,0,-3,0,-1,0,0,-2,-2,56,-1,0,0,-3,0
8,0,2,0,2,2,5,5,1,0,2,0,0,0,2,2,4,0,0,0,0,1,-1,0,-5,0,-5,0,2,0,0,72,-1,0,0,-5,2
8,0,2,0,2,2,5,5,1,0,2,0,0,0,2,2,4,0,0,0,0,1,-1,0,-5,0,-3,0,2,0,-2,72,-1,0,0,-5,0
1,0,18,0,18,45,27,27,9,0,18,0,0,0,18,45,18,0,0,0,0,9,71,0,-27,-27,0,0,0,-18,0,0,71,80,0,-27,18
9,0,2,0,2,5,3,3,1,0,2,0,0,0,2,5,2,0,0,0,0,1,-1,0,-3,-3,0,0,0,-2,0,80,-1,0,0,-3,2
7,0,2,0,2,3,3,3,1,0,2,0,0,0,2,3,2,0,0,0,0,1,-1,0,-3,-1,0,0,0,-2,-2,64,-1,0,0,-3,0
5,0,18,0,18,63,45,45,9,0,18,0,0,0,18,63,36,0,0,0,0,9,103,0,-45,-45,0,0,18,0,0,0,103,112,0,-45,18
13,0,2,0,2,7,5,5,1,0,2,0,0,0,2,7,4,0,0,0,0,1,-1,0,-5,-5,0,0,2,0,0,112,-1,0,0,-5,2
1,0,6,0,6,15,15,15,3,0,6,0,0,0,6,15,12,0,0,0,0,3,29,0,-15,-9,0,0,6,0,-6,0,29,32,0,-15,0
11,0,2,0,2,5,5,5,1,0,2,0,0,0,2,5,4,0,0,0,0,1,-1,0,-5,-3,0,0,2,0,-2,96,-1,0,0,-5,0
10,0,1,0,4,4,3,3,2,0,1,0,0,0,1,4,1,0,3,0,0,2,0,0,-3,0,0,0,0,-1,0,91,0,2,0,-3,1
5,0,1,0,2,2,2,2,1,0,1,0,0,0,1,2,1,0,1,0,0,1,0,0,-2,0,0,0,0,-1,-1,46,0,1,0,-2,0
16,0,1,0,6,6,5,5,3,0,1,0,0,0,1,6,2,0,5,0,0,3,0,0,-5,0,0,0,1,0,0,144,0,3,0,-5,1
11,0,1,0,4,4,4,4,2,0,1,0,0,0,1,4,2,0,3,0,0,2,0,0,-4,0,0,0,1,0,-1,99,0,2,0,-4,0
12,0,1,0,4,4,3,3,2,0,1,0,0,0,1,4,1,0,3,0,0,2,-2,0,-3,0,0,0,0,-1,0,109,-2,0,0,-3,1
6,0,1,0,2,2,2,2,1,0,1,0,0,0,1,2,1,0,1,0,0,1,-1,0,-2,0,0,0,0,-1,-1,55,-1,0,0,-2,0
19,0,1,0,6,6,5,5,3,0,1,0,0,0,1,6,2,0,5,0,0,3,-3,0,-5,0,0,0,1,0,0,171,-3,0,0,-5,1
13,0,1,0,4,4,4,4,2,0,1,0,0,0,1,4,2,0,3,0,0,2,-2,0,-4,0,0,0,1,0,-1,117,-2,0,0,-4,0
5,0,2,0,2,2,3,3,1,0,2,0,0,0,2,2,2,3,0,0,0,1,0,0,-3,0,0,0,0,-2,-3,47,0,1,0,0,-1
7,0,2,0,2,2,5,5,1,0,2,0,0,0,2,2,4,5,0,0,0,1,0,0,-5,0,0,0,2,0,-5,63,0,1,0,0,-3
4,0,2,0,2,2,2,2,1,0,2,0,0,0,2,2,1,2,0,0,0,1,0,0,-2,0,0,0,-1,-3,-2,39,0,1,0,0,0
5,0,2,0,2,2,3,3,1,0,2,0,0,0,2,2,2,3,0,0,0,1,0,0,-3,0,-3,0,0,-2,0,47,0,1,0,0,2
5,0,2,0,2,2,3,3,1,0,2,0,0,0,2,2,2,3,0,0,0,1,0,0,-3,0,-1,0,0,-2,-2,47,0,1,0,0,0
7,0,2,0,2,2,5,5,1,0,2,0,0,0,2,2,4,5,0,0,0,1,0,0,-5,0,-5,0,2,0,0,63,0,1,0,0,2
7,0,2,0,2,2,5,5,1,0,2,0,0,0,2,2,4,5,0,0,0,1,0,0,-5,0,-3,0,2,0,-2,63,0,1,0,0,0
8,0,2,0,2,5,3,3,1,0,2,0,0,0,2,5,2,3,0,0,0,1,0,0,-3,-3,0,0,0,-2,0,71,0,1,0,0,2
6,0,2,0,2,3,3,3,1,0,2,0,0,0,2,3,2,3,0,0,0,1,0,0,-3,-1,0,0,0,-2,-2,55,0,1,0,0,0
12,0,2,0,2,7,5,5,1,0,2,0,0,0,2,7,4,5,0,0,0,1,0,0,-5,-5,0,0,2,0,0,103,0,1,0,0,2
10,0,2,0,2,5,5,5,1,0,2,0,0,0,2,5,4,5,0,0,0,1,0,0,-5,-3,0,0,2,0,-2,87,0,1,0,0,0
6,0,2,0,2,2,3,3,1,0,2,0,0,0,2,2,2,3,0,0,0,1,-1,0,-3,0,0,0,0,-2,-3,56,-1,0,0,0,-1
8,0,2,0,2,2,5,5,1,0,2,0,0,0,2,2,4,5,0,0,0,1,-1,0,-5,0,0,0,2,0,-5,72,-1,0,0,0,-3
5,0,2,0,2,2,2,2,1,0,2,0,0,0,2,2,1,2,0,0,0,1,-1,0,-2,0,0,0,-1,-3,-2,48,-1,0,0,0,0
6,0,2,0,2,2,3,3,1,0,2,0,0,0,2,2,2,3,0,0,0,1,-1,0,-3,0,-3,0,0,-2,0,56,-1,0,0,0,2
6,0,2,0,2,2,3,3,1,0,2,0,0,0,2,2,2,3,0,0,0,1,-1,0,-3,0,-1,0,0,-2,-2,56,-1,0,0,0,0
8,0,2,0,2,2,5,5,1,0,2,0,0,0,2,2,4,5,0,0,0,1,-1,0,-5,0,-5,0,2,0,0,72,-1,0,0,0,2
8,0,2,0,2,2,5,5,1,0,2,0,0,0,2,2,4,5,0,0,0,1,-1,0,-5,0,-3,0,2,0,-2,72,-1,0,0,0,0
1,0,18,0,18,45,27,27,9,0,18,0,0,0,18,45,18,27,0,0,0,9,71,0,-27,-27,0,0,0,-18,0,0,71,80,0,0,18
9,0,2,0,2,5,3,3,1,0,2,0,0,0,2,5,2,3,0,0,0,1,-1,0,-3,-3,0,0,0,-2,0,80,-1,0,0,0,2
7,0,2,0,2,3,3,3,1,0,2,0,0,0,2,3,2,3,0,0,0,1,-1,0,-3,-1,0,0,0,-2,-2,64,-1,0,0,0,0
5,0,18,0,18,63,45,45,9,0,18,0,0,0,18,63,36,45,0,0,0,9,103,0,-45,-45,0,0,18,0,0,0,103,112,0,0,18
13,0,2,0,2,7,5,5,1,0,2,0,0,0,2,7,4,5,0,0,0,1,-1,0,-5,-5,0,0,2,0,0,112,-1,0,0,0,2
1,0,6,0,6,15,15,15,3,0,6,0,0,0,6,15,12,15,0,0,0,3,29,0,-15,-9,0,0,6,0,-6,0,29,32,0,0,0
11,0,2,0,2,5,5,5,1,0,2,0,0,0,2,5,4,5,0,0,0,1,-1,0,-5,-3,0,0,2,0,-2,96,-1,0,0,0,0
10,0,1,0,4,4,3,3,2,0,1,0,0,0,1,4,1,3,3,0,0,2,0,0,-3,0,0,0,0,-1,0,91,0,2,0,0,1
5,0,1,0,2,2,2,2,1,0,1,0,0,0,1,2,1,2,1,0,0,1,0,0,-2,0,0,0,0,-1,-1,46,0,1,0,0,0
16,0,1,0,6,6,5,5,3,0,1,0,0,0,1,6,2,5,5,0,0,3,0,0,-5,0,0,0,1,0,0,144,0,3,0,0,1
11,0,1,0,4,4,4,4,2,0,1,0,0,0,1,4,2,4,3,0,0,2,0,0,-4,0,0,0,1,0,-1,99,0,2,0,0,0
12,0,1,0,4,4,3,3,2,0,1,0,0,0,1,4,1,3,3,0,0,2,-2,0,-3,0,0,0,0,-1,0,109,-2,0,0,0,1
6,0,1,0,2,2,2,2,1,0,1,0,0,0,1,2,1,2,1,0,0,1,-1,0,-2,0,0,0,0,-1,-1,55,-1,0,0,0,0
19,0,1,0,6,6,5,5,3,0,1,0,0,0,1,6,2,5,5,0,0,3,-3,0,-5,0,0,0,1,0,0,171,-3,0,0,0,1
13,0,1,0,4,4,4,4,2,0,1,0,0,0,1,4,2,4,3,0,0,2,-2,0,-4,0,0,0,1,0,-1,117,-2,0,0,0,0
3,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,0,0,0,0,1,0,0,-1,0,0,0,0,-2,-1,23,0,1,0,-1,1
3,0,2,0,2,2,1,1,1,0,2,0,4,0,2,2,0,0,0,0,0,1,0,0,-1,0,0,0,2,0,-1,15,0,1,0,-1,1
12,0,8,0,8,8,4,4,4,0,8,0,31,0,8,8,0,0,0,0,0,4,0,0,-4,0,0,0,23,15,-4,0,0,4,0,-4,4
3,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-2,0,23,0,1,0,-1,2
3,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,0,0,0,0,1,0,0,-1,0,1,0,0,-2,-2,23,0,1,0,-1,0
3,0,2,0,2,2,1,1,1,0,2,0,4,0,2,2,0,0,0,0,0,1,0,0,-1,0,-1,0,2,0,0,15,0,1,0,-1,2
3,0,2,0,2,2,1,1,1,0,2,0,4,0,2,2,0,0,0,0,0,1,0,0,-1,0,1,0,2,0,-2,15,0,1,0,-1,0
12,0,8,0,8,8,4,4,4,0,8,0,31,0,8,8,0,0,0,0,0,4,0,0,-4,0,-4,0,23,15,0,0,0,4,0,-4,8
12,0,8,0,8,8,4,4,4,0,8,0,31,0,8,8,0,0,0,0,0,4,0,0,-4,0,4,0,23,15,-8,0,0,4,0,-4,0
4,0,2,0,2,3,1,1,1,0,2,0,2,0,2,3,0,0,0,0,0,1,0,0,-1,-1,0,0,0,-2,0,31,0,1,0,-1,2
2,0,2,0,2,1,1,1,1,0,2,0,2,0,2,1,0,0,0,0,0,1,0,0,-1,1,0,0,0,-2,-2,15,0,1,0,-1,0
4,0,2,0,2,3,1,1,1,0,2,0,4,0,2,3,0,0,0,0,0,1,0,0,-1,-1,0,0,2,0,0,23,0,1,0,-1,2
9,0,16,0,16,1,8,8,8,0,16,0,32,0,16,1,0,0,0,0,0,8,0,0,-8,15,0,0,16,0,-23,0,0,8,0,-8,-7
2,0,2,0,2,1,1,1,1,0,2,0,4,0,2,1,0,0,0,0,0,1,0,0,-1,1,0,0,2,0,-2,7,0,1,0,-1,0
16,0,8,0,8,12,4,4,4,0,8,0,39,0,8,12,0,0,0,0,0,4,0,0,-4,-4,0,0,31,23,0,0,0,4,0,-4,8
8,0,8,0,8,4,4,4,4,0,8,0,23,0,8,4,0,0,0,0,0,4,0,0,-4,4,0,0,15,7,-8,0,0,4,0,-4,0
9,0,16,0,16,1,8,8,8,0,16,0,32,0,16,1,0,0,0,0,0,8,0,0,-8,15,-23,0,16,0,0,0,0,8,0,-8,16
9,0,16,0,16,1,8,8,8,0,16,0,32,0,16,1,0,0,0,0,0,8,0,0,-8,15,-7,0,16,0,-16,0,0,8,0,-8,0
4,0,18,0,18,18,9,9,9,0,18,0,18,0,18,18,0,0,0,0,0,9,23,0,-9,0,0,0,0,-18,-9,0,23,32,0,-9,9
4,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,0,0,0,0,1,-1,0,-1,0,0,0,0,-2,-1,32,-1,0,0,-1,1
4,0,6,0,6,6,3,3,3,0,6,0,12,0,6,6,0,0,0,0,0,3,5,0,-3,0,0,0,6,0,-3,0,5,8,0,-3,3
4,0,2,0,2,2,1,1,1,0,2,0,4,0,2,2,0,0,0,0,0,1,-1,0,-1,0,0,0,2,0,-1,24,-1,0,0,-1,1
4,0,2,0,2,2,1,1,1,0,2,0,10,0,2,2,0,0,0,0,0,1,-1,0,-1,0,0,0,8,6,-1,0,-1,0,0,-1,1
4,0,18,0,18,18,9,9,9,0,18,0,18,0,18,18,0,0,0,0,0,9,23,0,-9,0,-9,0,0,-18,0,0,23,32,0,-9,18
4,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,0,0,0,0,1,-1,0,-1,0,-1,0,0,-2,0,32,-1,0,0,-1,2
4,0,18,0,18,18,9,9,9,0,18,0,18,0,18,18,0,0,0,0,0,9,23,0,-9,0,9,0,0,-18,-18,0,23,32,0,-9,0
4,0,2,0,2,2,1,1,1,0,2,0,2,0,2,2,0,0,0,0,0,1,-1,0,-1,0,1,0,0,-2,-2,32,-1,0,0,-1,0
4,0,6,0,6,6,3,3,3,0,6,0,12,0,6,6,0,0,0,0,0,3,5,0,-3,0,-3,0,6,0,0,0,5,8,0,-3,6
4,0,2,0,2,2,1,1,1,0,2,0,4,0,2,2,0,0,0,0,0,1,-1,0,-1,0,-1,0,2,0,0,24,-1,0,0,-1,2
4,0,6,0,6,6,3,3,3,0,6,0,12,0,6,6,0,0,0,0,0,3,5,0,-3,0,3,0,6,0,-6,0,5,8,0,-3,0
4,0,2,0,2,2,1,1,1,0,2,0,4,0,2,2,0,0,0,0,0,1,-1,0,-1,0,1,0,2,0,-2,24,-1,0,0,-1,0
4,0,2,0,2,2,1,1,1,0,2,0,10,0,2,2,0,0,0,0,0,1,-1,0,-1,0,-1,0,8,6,0,0,-1,0,0,-1,2
4,0,2,0,2,2,1,1,1,0,2,0,10,0,2,2,0,0,0,0,0,1,-1,0,-1,0,1,0,8,6,-2,0,-1,0,0,-1,0
5,0,18,0,18,27,9,9,9,0,18,0,18,0,18,27,0,0,0,0,0,9,31,0,-9,-9,0,0,0,-18,0,0,31,40,0,-9,18
5,0,2,0,2,3,1,1,1,0,2,0,2,0,2,3,0,0,0,0,0,1,-1,0,-1,-1,0,0,0,-2,0,40,-1,0,0,-1,2
1,0,6,0,6,3,3,3,3,0,6,0,6,0,6,3,0,0,0,0,0,3,5,0,-3,3,0,0,0,-6,-6,0,5,8,0,-3,0
3,0,2,0,2,1,1,1,1,0,2,0,2,0,2,1,0,0,0,0,0,1,-1,0,-1,1,0,0,0,-2,-2,24,-1,0,0,-1,0
13,0,18,0,18,27,9,9,9,0,18,0,36,0,18,27,0,0,0,0,0,9,23,0,-9,-9,0,0,18,0,0,0,23,32,0,-9,18
5,0,2,0,2,3,1,1,1,0,2,0,4,0,2,3,0,0,0,0,0,1,-1,0,-1,-1,0,0,2,0,0,32,-1,0,0,-1,2
11,0,18,0,18,9,9,9,9,0,18,0,36,0,18,9,0,0,0,0,0,9,7,0,-9,9,0,0,18,0,-18,0,7,16,0,-9,0
3,0,2,0,2,1,1,1,1,0,2,0,4,0,2,1,0,0,0,0,0,1,-1,0,-1,1,0,0,2,0,-2,16,-1,0,0,-1,0
5,0,2,0,2,3,1,1,1,0,2,0,12,0,2,3,0,0,0,0,0,1,-1,0,-1,-1,0,0,10,8,0,0,-1,0,0,-1,2
3,0,2,0,2,1,1,1,1,0,2,0,8,0,2,1,0,0,0,0,0,1,-1,0,-1,1,0,0,6,4,-2,0,-1,0,0,-1,0
9,0,29,0,6,6,3,3,3,0,29,0,29,0,29,6,0,0,0,0,23,3,0,0,-3,0,0,0,0,-29,-3,0,0,3,23,-3,26
3,0,1,0,2,2,1,1,1,0,1,0,1,0,1,2,0,0,0,0,-1,1,0,0,-1,0,0,0,0,-1,-1,26,0,1,-1,-1,0
21,0,29,0,14,14,7,7,7,0,29,0,58,0,29,14,0,0,0,0,15,7,0,0,-7,0,0,0,29,0,-7,0,0,7,15,-7,22
3,0,1,0,2,2,1,1,1,0,1,0,2,0,1,2,0,0,0,0,-1,1,0,0,-1,0,0,0,1,0,-1,22,0,1,-1,-1,0
6,0,2,0,4,4,2,2,2,0,2,0,15,0,2,4,0,0,0,0,-2,2,0,0,-2,0,0,0,13,11,-2,0,0,2,-2,-2,0
9,0,29,0,6,6,3,3,3,0,29,0,29,0,29,6,0,0,0,0,23,3,0,0,-3,0,-3,0,0,-29,0,0,0,3,23,-3,29
9,0,29,0,6,6,3,3,3,0,29,0,29,0,29,6,0,0,0,0,23,3,0,0,-3,0,26,0,0,-29,-29,0,0,3,23,-3,0
21,0,29,0,14,14,7,7,7,0,29,0,58,0,29,14,0,0,0,0,15,7,0,0,-7,0,-7,0,29,0,0,0,0,7,15,-7,29
21,0,29,0,14,14,7,7,7,0,29,0,58,0,29,14,0,0,0,0,15,7,0,0,-7,0,22,0,29,0,-29,0,0,7,15,-7,0
12,0,37,0,6,9,3,3,3,0,37,0,37,0,37,9,0,0,0,0,31,3,0,0,-3,-3,0,0,0,-37,0,0,0,3,31,-3,37
28,0,37,0,14,21,7,7,7,0,37,0,74,0,37,21,0,0,0,0,23,7,0,0,-7,-7,0,0,37,0,0,0,0,7,23,-7,37
23,0,37,0,30,8,15,15,15,0,37,0,74,0,37,8,0,0,0,0,7,15,0,0,-15,22,0,0,37,0,-37,0,0,15,7,-15,0
12,0,38,0,6,6,3,3,3,0,38,0,38,0,38,6,0,0,0,0,32,3,-3,0,-3,0,0,0,0,-38,-3,0,-3,0,32,-3,35
1,0,9,0,18,18,9,9,9,0,9,0,9,0,9,18,0,0,0,0,-9,9,26,0,-9,0,0,0,0,-9,-9,0,26,35,-9,-9,0
4,0,1,0,2,2,1,1,1,0,1,0,1,0,1,2,0,0,0,0,-1,1,-1,0,-1,0,0,0,0,-1,-1,35,-1,0,-1,-1,0
28,0,38,0,14,14,7,7,7,0,38,0,76,0,38,14,0,0,0,0,24,7,-7,0,-7,0,0,0,38,0,-7,0,-7,0,24,-7,31
5,0,9,0,18,18,9,9,9,0,9,0,18,0,9,18,0,0,0,0,-9,9,22,0,-9,0,0,0,9,0,-9,0,22,31,-9,-9,0
4,0,1,0,2,2,1,1,1,0,1,0,2,0,1,2,0,0,0,0,-1,1,-1,0,-1,0,0,0,1,0,-1,31,-1,0,-1,-1,0
16,0,4,0,8,8,4,4,4,0,4,0,39,0,4,8,0,0,0,0,-4,4,-4,0,-4,0,0,0,35,31,-4,0,-4,0,-4,-4,0
12,0,38,0,6,6,3,3,3,0,38,0,38,0,38,6,0,0,0,0,32,3,-3,0,-3,0,-3,0,0,-38,0,0,-3,0,32,-3,38
12,0,38,0,6,6,3,3,3,0,38,0,38,0,38,6,0,0,0,0,32,3,-3,0,-3,0,35,0,0,-38,-38,0,-3,0,32,-3,0
